Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,valid_link
1920,79102958,TROFAST,Nursery furniture,410.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,Yes,"        Storage combination,          94x44x52 cm",Studio Copenhagen,44.0,52.0,94.0,True
1921,80089239,TROFAST,Nursery furniture,10.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-white-80089239/,No,"        Storage box,          42x30x10 cm",Studio Copenhagen,,10.0,30.0,True
1922,9102532,TROFAST,Nursery furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,No,"        Storage combination,          94x44x52 cm",Studio Copenhagen,44.0,52.0,94.0,True
1925,30171123,TROFAST,Nursery furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"        Frame,          46x30x145 cm",Studio Copenhagen,30.0,145.0,46.0,True
1929,95685100,TROFAST,Nursery furniture,15.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-white-95685100/,No,"        Storage box,          42x30x23 cm",Studio Copenhagen,,23.0,30.0,True
1930,10308693,TROFAST,Nursery furniture,195.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-10308693/,No,"        Frame,          44x91 cm",Studio Copenhagen,30.0,91.0,44.0,True
1931,29103007,TROFAST,Nursery furniture,240.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s29103007/,Yes,"        Storage combination,          44x30x91 cm",Studio Copenhagen,30.0,91.0,44.0,True
1935,70330813,LANGUR,Nursery furniture,55.0,No old price,True,https://www.ikea.com/sa/en/p/langur-highchair-tray-white-70330813/,No,        Highchair tray,J Fritzdorf/J Feldman/J Hedberg,42.0,,44.0,True
1936,89335976,TROFAST,Nursery furniture,195.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-pink-s89335976/,Yes,"        Storage combination,          46x30x94 cm",Studio Copenhagen,30.0,94.0,46.0,True
1937,80153800,TROFAST,Nursery furniture,275.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,No,"        Frame,          99x44x56 cm",Studio Copenhagen,44.0,56.0,99.0,True
1938,30091452,TROFAST,Nursery furniture,150.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,No,"        Frame,          46x30x94 cm",Studio Copenhagen,30.0,94.0,46.0,True
1939,20308697,TROFAST,Nursery furniture,320.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-20308697/,No,"        Frame,          94x52 cm",Studio Copenhagen,44.0,52.0,94.0,True
1940,20089242,TROFAST,Nursery furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-white-20089242/,No,"        Storage box,          42x30x36 cm",Studio Copenhagen,,36.0,30.0,True
1943,20308701,TROFAST,Nursery furniture,165.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,No,"        Wall storage,          93x30 cm",Mia Lagerman,21.0,30.0,93.0,True
1945,30466281,TROFAST,Nursery furniture,15.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30466281/,No,"        Storage box,          42x30x23 cm",304.662.81 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30.0,23.0,42.0,True
1946,40466285,TROFAST,Nursery furniture,10.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-green-40466285/,No,"        Storage box,          42x30x10 cm",404.662.85 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30.0,10.0,42.0,True
1947,50466275,TROFAST,Nursery furniture,15.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-pink-50466275/,No,"        Storage box,          42x30x23 cm",504.662.75 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30.0,23.0,42.0,True
1948,69898415,TÄRNÖ,Outdoor furniture,199.0,No old price,True,https://www.ikea.com/sa/en/p/taernoe-table-2-chairs-outdoor-black-acacia-grey-brown-stained-steel-light-brown-stained-s69898415/,Yes,"        Table+2 chairs, outdoor",IKEA of Sweden,,,,True
1955,10411440,TOSTERÖ,Outdoor furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/tosteroe-storage-box-outdoor-black-10411440/,No,"        Storage box, outdoor,          129x44x79 cm","104.114.40 This waterproof storage box protects your outdoor pads and cushions from rain, sun, dirt, dust and pollen and helps you keep them organised when they’re not being used.Protecting your outdoor pads and cushions in a waterproof storage box is a simple and effective way to make them look new and fresh longer.The colour stays fresh for longer as the fabric is fade resistant. Handles make it easy to move.Make sure the cushions are completely dry before storing them away in the storage box.During the off-season, store the box filled with cushions in a cool dry place indoors.The storage box is light in weight, so you may need to fill it to keep it from moving around in the wind.For example, the storage box can be filled with 3 seat cushions and 3 back cushions for outdoor sofas and 4 decorative cushions.For example, the storage box can be filled with 6 seat/back cushions and 6 decorative cushions.For example, the storage box can be filled with 2 seat cushions and 2 back cushions for outdoor sofas, 2 chair cushions for armchairs and 2-4 decorative cushions.",44.0,79.0,129.0,True
